city,country,lon,lat,year,month,date,AER_AI,CO,fire_count_250km,is_peak
Lilongwe,Malawi,33.78,-13.97,2024,11,2024-11-01,-0.70985,40.755363,56,False
Lilongwe,Malawi,33.78,-13.97,2024,12,2024-12-01,-0.666881,30.582259,26,False
Blantyre,Malawi,35.0,-15.79,2018,1,2018-01-01,,,14,False
Blantyre,Malawi,35.0,-15.79,2018,2,2018-02-01,,,5,False
Blantyre,Malawi,35.0,-15.79,2018,3,2018-03-01,,,11,False
Blantyre,Malawi,35.0,-15.79,2018,4,2018-04-01,,,15,False
Blantyre,Malawi,35.0,-15.79,2018,5,2018-05-01,,,68,False
Blantyre,Malawi,35.0,-15.79,2018,6,2018-06-01,-1.149916,,563,False
Blantyre,Malawi,35.0,-15.79,2018,7,2018-07-01,-0.966257,-7511.496951,765,True
Blantyre,Malawi,35.0,-15.79,2018,8,2018-08-01,-0.781176,-2392.652614,4170,True
Blantyre,Malawi,35.0,-15.79,2018,9,2018-09-01,-0.572034,44.056894,7035,True
Blantyre,Malawi,35.0,-15.79,2018,10,2018-10-01,-0.934075,37.443856,1224,True
Blantyre,Malawi,35.0,-15.79,2018,11,2018-11-01,-0.902174,35.419632,204,False
Blantyre,Malawi,35.0,-15.79,2018,12,2018-12-01,-1.127701,28.567418,16,False
Blantyre,Malawi,35.0,-15.79,2019,1,2019-01-01,-1.155401,25.811544,6,False
Blantyre,Malawi,35.0,-15.79,2019,2,2019-02-01,-1.260348,25.578679,1,False
Blantyre,Malawi,35.0,-15.79,2019,3,2019-03-01,-1.217595,23.623564,13,False
Blantyre,Malawi,35.0,-15.79,2019,4,2019-04-01,-1.356494,24.928468,27,False
Blantyre,Malawi,35.0,-15.79,2019,5,2019-05-01,-1.34774,24.792525,173,False
Blantyre,Malawi,35.0,-15.79,2019,6,2019-06-01,-1.341688,24.238605,423,False
Blantyre,Malawi,35.0,-15.79,2019,7,2019-07-01,-1.343198,26.679102,1331,True
Blantyre,Malawi,35.0,-15.79,2019,8,2019-08-01,-1.13884,34.026113,3470,True
Blantyre,Malawi,35.0,-15.79,2019,9,2019-09-01,-0.873369,48.314921,5044,True
Blantyre,Malawi,35.0,-15.79,2019,10,2019-10-01,-1.042613,45.53531,3141,True
Blantyre,Malawi,35.0,-15.79,2019,11,2019-11-01,-1.329147,39.998384,293,False
Blantyre,Malawi,35.0,-15.79,2019,12,2019-12-01,-1.461266,26.502596,22,False
Blantyre,Malawi,35.0,-15.79,2020,1,2020-01-01,-1.411907,28.415282,2,False
Blantyre,Malawi,35.0,-15.79,2020,2,2020-02-01,-1.51342,28.677107,3,False
Blantyre,Malawi,35.0,-15.79,2020,3,2020-03-01,-1.662267,27.920086,13,False
Blantyre,Malawi,35.0,-15.79,2020,4,2020-04-01,-1.652641,27.282603,63,False
Blantyre,Malawi,35.0,-15.79,2020,5,2020-05-01,-1.581838,-7254.037805,606,False
Blantyre,Malawi,35.0,-15.79,2020,6,2020-06-01,-1.51652,27.992295,705,False
Blantyre,Malawi,35.0,-15.79,2020,7,2020-07-01,-1.503968,28.175523,1697,True
Blantyre,Malawi,35.0,-15.79,2020,8,2020-08-01,-1.303911,37.981694,3253,True
Blantyre,Malawi,35.0,-15.79,2020,9,2020-09-01,-1.103007,48.599043,4998,True
Blantyre,Malawi,35.0,-15.79,2020,10,2020-10-01,-1.248065,51.124015,1533,True
Blantyre,Malawi,35.0,-15.79,2020,11,2020-11-01,-1.553049,40.535089,434,False
Blantyre,Malawi,35.0,-15.79,2020,12,2020-12-01,-1.634904,28.941037,46,False
Blantyre,Malawi,35.0,-15.79,2021,1,2021-01-01,-1.670996,26.250182,8,False
Blantyre,Malawi,35.0,-15.79,2021,2,2021-02-01,-1.786164,25.349792,0,False
Blantyre,Malawi,35.0,-15.79,2021,3,2021-03-01,-1.793513,27.668214,7,False
Blantyre,Malawi,35.0,-15.79,2021,4,2021-04-01,-1.835354,24.639267,4,False
Blantyre,Malawi,35.0,-15.79,2021,5,2021-05-01,-1.888321,24.695298,130,False
Blantyre,Malawi,35.0,-15.79,2021,6,2021-06-01,-1.829564,26.458126,285,False
Blantyre,Malawi,35.0,-15.79,2021,7,2021-07-01,-0.587308,26.56852,729,True
Blantyre,Malawi,35.0,-15.79,2021,8,2021-08-01,-0.252571,35.117113,3317,True
Blantyre,Malawi,35.0,-15.79,2021,9,2021-09-01,-0.183068,45.140579,5161,True
Blantyre,Malawi,35.0,-15.79,2021,10,2021-10-01,-0.149263,47.416084,3756,True
Blantyre,Malawi,35.0,-15.79,2021,11,2021-11-01,-0.3562,40.931214,510,False
Blantyre,Malawi,35.0,-15.79,2021,12,2021-12-01,-0.590597,30.503712,86,False
Blantyre,Malawi,35.0,-15.79,2022,1,2022-01-01,-0.780023,24.766846,8,False
Blantyre,Malawi,35.0,-15.79,2022,2,2022-02-01,-0.751849,23.068164,7,False
Blantyre,Malawi,35.0,-15.79,2022,3,2022-03-01,-0.740182,24.125669,5,False
Blantyre,Malawi,35.0,-15.79,2022,4,2022-04-01,-0.541162,25.009963,2,False
Blantyre,Malawi,35.0,-15.79,2022,5,2022-05-01,-0.384784,24.653957,15,False
Blantyre,Malawi,35.0,-15.79,2022,6,2022-06-01,-0.638887,24.10252,99,False
Blantyre,Malawi,35.0,-15.79,2022,7,2022-07-01,-0.415652,25.000064,309,True
Blantyre,Malawi,35.0,-15.79,2022,8,2022-08-01,-0.289765,32.502239,1842,True
Blantyre,Malawi,35.0,-15.79,2022,9,2022-09-01,-0.271319,42.399649,4149,True
Blantyre,Malawi,35.0,-15.79,2022,10,2022-10-01,0.026685,54.347706,2529,True
Blantyre,Malawi,35.0,-15.79,2022,11,2022-11-01,-0.557301,39.531167,349,False
Blantyre,Malawi,35.0,-15.79,2022,12,2022-12-01,-0.658053,27.498973,53,False
Blantyre,Malawi,35.0,-15.79,2023,1,2023-01-01,-0.78941,25.500005,115,False
Blantyre,Malawi,35.0,-15.79,2023,2,2023-02-01,-0.719158,25.907992,132,False
Blantyre,Malawi,35.0,-15.79,2023,3,2023-03-01,-0.724135,27.014642,180,False
Blantyre,Malawi,35.0,-15.79,2023,4,2023-04-01,-0.621882,24.495229,238,False
Blantyre,Malawi,35.0,-15.79,2023,5,2023-05-01,-0.464919,25.749395,180,False
Blantyre,Malawi,35.0,-15.79,2023,6,2023-06-01,-0.327027,26.840036,280,False
Blantyre,Malawi,35.0,-15.79,2023,7,2023-07-01,-0.474922,26.468253,636,True
Blantyre,Malawi,35.0,-15.79,2023,8,2023-08-01,-0.281467,34.506399,1878,True
Blantyre,Malawi,35.0,-15.79,2023,9,2023-09-01,0.026146,47.896543,4321,True
Blantyre,Malawi,35.0,-15.79,2023,10,2023-10-01,-0.220874,45.460085,1315,True
Blantyre,Malawi,35.0,-15.79,2023,11,2023-11-01,-0.575775,39.999514,117,False
Blantyre,Malawi,35.0,-15.79,2023,12,2023-12-01,-0.577207,32.229425,40,False
Blantyre,Malawi,35.0,-15.79,2024,1,2024-01-01,-0.700353,26.468589,10,False
Blantyre,Malawi,35.0,-15.79,2024,2,2024-02-01,-0.710784,25.432257,10,False
Blantyre,Malawi,35.0,-15.79,2024,3,2024-03-01,-0.776119,24.278833,6,False
Blantyre,Malawi,35.0,-15.79,2024,4,2024-04-01,-0.608883,24.771305,9,False
Blantyre,Malawi,35.0,-15.79,2024,5,2024-05-01,-0.494103,-2398.903319,76,False
Blantyre,Malawi,35.0,-15.79,2024,6,2024-06-01,-0.511593,28.496458,280,False
Blantyre,Malawi,35.0,-15.79,2024,7,2024-07-01,-0.177443,33.842749,1966,True
Blantyre,Malawi,35.0,-15.79,2024,8,2024-08-01,-0.173964,38.544043,1236,True
Blantyre,Malawi,35.0,-15.79,2024,9,2024-09-01,-0.071139,51.651258,2148,True
Blantyre,Malawi,35.0,-15.79,2024,10,2024-10-01,-0.436513,57.879837,468,True
Blantyre,Malawi,35.0,-15.79,2024,11,2024-11-01,-0.653338,41.160557,9,False
Blantyre,Malawi,35.0,-15.79,2024,12,2024-12-01,-0.596355,31.357157,23,False
Maputo,Mozambique,32.59,-25.96,2018,1,2018-01-01,,,567,False
Maputo,Mozambique,32.59,-25.96,2018,2,2018-02-01,,,233,False
Maputo,Mozambique,32.59,-25.96,2018,3,2018-03-01,,,541,False
Maputo,Mozambique,32.59,-25.96,2018,4,2018-04-01,,,377,False
Maputo,Mozambique,32.59,-25.96,2018,5,2018-05-01,,,911,False
Maputo,Mozambique,32.59,-25.96,2018,6,2018-06-01,-0.729113,,784,False
Maputo,Mozambique,32.59,-25.96,2018,7,2018-07-01,-1.094231,23.874106,1186,True
Maputo,Mozambique,32.59,-25.96,2018,8,2018-08-01,-0.448945,-2231.606614,962,True
Maputo,Mozambique,32.59,-25.96,2018,9,2018-09-01,-0.38164,-15861.098011,1568,True
Maputo,Mozambique,32.59,-25.96,2018,10,2018-10-01,-0.904926,27.514301,991,True
Maputo,Mozambique,32.59,-25.96,2018,11,2018-11-01,-0.96769,-6794.641342,634,False
Maputo,Mozambique,32.59,-25.96,2018,12,2018-12-01,-1.083763,24.314907,360,False
Maputo,Mozambique,32.59,-25.96,2019,1,2019-01-01,-1.127077,22.408018,419,False
Maputo,Mozambique,32.59,-25.96,2019,2,2019-02-01,-1.245803,22.335333,276,False
Maputo,Mozambique,32.59,-25.96,2019,3,2019-03-01,-1.292119,23.03025,339,False
Maputo,Mozambique,32.59,-25.96,2019,4,2019-04-01,-1.359044,22.22655,198,False
Maputo,Mozambique,32.59,-25.96,2019,5,2019-05-01,-1.48974,23.594282,905,False
Maputo,Mozambique,32.59,-25.96,2019,6,2019-06-01,-1.352598,24.222852,1164,False
Maputo,Mozambique,32.59,-25.96,2019,7,2019-07-01,-1.247431,-2239.269443,3590,True
Maputo,Mozambique,32.59,-25.96,2019,8,2019-08-01,-1.038003,33.006286,1142,True
Maputo,Mozambique,32.59,-25.96,2019,9,2019-09-01,-1.034093,35.428088,1173,True
Maputo,Mozambique,32.59,-25.96,2019,10,2019-10-01,-1.115195,37.875392,1070,True
Maputo,Mozambique,32.59,-25.96,2019,11,2019-11-01,-1.205759,29.746434,590,False
Maputo,Mozambique,32.59,-25.96,2019,12,2019-12-01,-1.359224,26.205822,183,False
Maputo,Mozambique,32.59,-25.96,2020,1,2020-01-01,-1.475709,24.985115,311,False
Maputo,Mozambique,32.59,-25.96,2020,2,2020-02-01,-1.377836,26.387196,465,False
Maputo,Mozambique,32.59,-25.96,2020,3,2020-03-01,-1.591446,24.600494,500,False
Maputo,Mozambique,32.59,-25.96,2020,4,2020-04-01,-1.56119,24.161961,351,False
Maputo,Mozambique,32.59,-25.96,2020,5,2020-05-01,-1.644475,23.946517,889,False
Maputo,Mozambique,32.59,-25.96,2020,6,2020-06-01,-1.558918,26.019317,1008,False
Maputo,Mozambique,32.59,-25.96,2020,7,2020-07-01,-1.511099,26.284018,1458,True
Maputo,Mozambique,32.59,-25.96,2020,8,2020-08-01,-1.324934,33.176056,1733,True
Maputo,Mozambique,32.59,-25.96,2020,9,2020-09-01,-1.194893,40.278435,923,True
Maputo,Mozambique,32.59,-25.96,2020,10,2020-10-01,-1.348754,41.314909,893,True
Maputo,Mozambique,32.59,-25.96,2020,11,2020-11-01,-1.536923,33.06355,805,False
Maputo,Mozambique,32.59,-25.96,2020,12,2020-12-01,-1.578821,26.676059,221,False
Maputo,Mozambique,32.59,-25.96,2021,1,2021-01-01,-1.615792,23.625342,148,False
Maputo,Mozambique,32.59,-25.96,2021,2,2021-02-01,-1.636845,23.856489,77,False
Maputo,Mozambique,32.59,-25.96,2021,3,2021-03-01,-1.843483,23.689014,469,False
Maputo,Mozambique,32.59,-25.96,2021,4,2021-04-01,-1.905153,-4514.277717,1017,False
Maputo,Mozambique,32.59,-25.96,2021,5,2021-05-01,-2.00406,23.03109,1210,False
Maputo,Mozambique,32.59,-25.96,2021,6,2021-06-01,-1.911857,23.725465,935,False
Maputo,Mozambique,32.59,-25.96,2021,7,2021-07-01,-0.341967,24.45857,1457,True
Maputo,Mozambique,32.59,-25.96,2021,8,2021-08-01,0.04548,34.634483,1390,True
Maputo,Mozambique,32.59,-25.96,2021,9,2021-09-01,-0.098122,36.12436,1529,True
Maputo,Mozambique,32.59,-25.96,2021,10,2021-10-01,-0.200901,34.166822,1241,True
Maputo,Mozambique,32.59,-25.96,2021,11,2021-11-01,-0.346097,30.998101,757,False
Maputo,Mozambique,32.59,-25.96,2021,12,2021-12-01,-0.630491,27.655193,147,False
Maputo,Mozambique,32.59,-25.96,2022,1,2022-01-01,-0.625161,22.338244,359,False
Maputo,Mozambique,32.59,-25.96,2022,2,2022-02-01,-0.449331,22.374853,295,False
Maputo,Mozambique,32.59,-25.96,2022,3,2022-03-01,-0.538401,24.674332,343,False
Maputo,Mozambique,32.59,-25.96,2022,4,2022-04-01,-0.540254,21.877601,273,False
Maputo,Mozambique,32.59,-25.96,2022,5,2022-05-01,-0.42771,22.014282,254,False
Maputo,Mozambique,32.59,-25.96,2022,6,2022-06-01,-0.277101,22.840672,415,False
Maputo,Mozambique,32.59,-25.96,2022,7,2022-07-01,-0.31793,25.458067,856,True
Maputo,Mozambique,32.59,-25.96,2022,8,2022-08-01,-0.178215,-34027.437934,1187,True
Maputo,Mozambique,32.59,-25.96,2022,9,2022-09-01,-0.03556,39.447314,1425,True
Maputo,Mozambique,32.59,-25.96,2022,10,2022-10-01,-0.037299,46.380142,331,True
Maputo,Mozambique,32.59,-25.96,2022,11,2022-11-01,-0.586368,28.928862,862,False
Maputo,Mozambique,32.59,-25.96,2022,12,2022-12-01,-0.528899,25.175234,78,False
Maputo,Mozambique,32.59,-25.96,2023,1,2023-01-01,-0.446612,22.513045,275,False
Maputo,Mozambique,32.59,-25.96,2023,2,2023-02-01,-0.606583,23.728685,88,False
Maputo,Mozambique,32.59,-25.96,2023,3,2023-03-01,-0.546,23.942269,326,False
Maputo,Mozambique,32.59,-25.96,2023,4,2023-04-01,-0.534356,-11316.622624,669,False
Maputo,Mozambique,32.59,-25.96,2023,5,2023-05-01,-0.535085,23.438983,460,False
Maputo,Mozambique,32.59,-25.96,2023,6,2023-06-01,-0.18735,25.944581,1166,False
Maputo,Mozambique,32.59,-25.96,2023,7,2023-07-01,-0.315581,25.366396,1221,True
Maputo,Mozambique,32.59,-25.96,2023,8,2023-08-01,-0.078733,29.085317,1439,True
Maputo,Mozambique,32.59,-25.96,2023,9,2023-09-01,0.108944,-2235.559903,1621,True
Maputo,Mozambique,32.59,-25.96,2023,10,2023-10-01,-0.248577,34.265944,519,True
Maputo,Mozambique,32.59,-25.96,2023,11,2023-11-01,-0.497246,37.343995,756,False
Maputo,Mozambique,32.59,-25.96,2023,12,2023-12-01,-0.523875,28.450465,173,False
Maputo,Mozambique,32.59,-25.96,2024,1,2024-01-01,-0.608602,22.372124,28,False
Maputo,Mozambique,32.59,-25.96,2024,2,2024-02-01,-0.604693,23.857233,256,False
Maputo,Mozambique,32.59,-25.96,2024,3,2024-03-01,-0.664583,22.992064,283,False
Maputo,Mozambique,32.59,-25.96,2024,4,2024-04-01,-0.677509,22.649791,214,False
Maputo,Mozambique,32.59,-25.96,2024,5,2024-05-01,-0.462462,25.507723,539,False
Maputo,Mozambique,32.59,-25.96,2024,6,2024-06-01,-0.376115,26.131443,399,False
Maputo,Mozambique,32.59,-25.96,2024,7,2024-07-01,-0.159277,29.458082,3749,True
Maputo,Mozambique,32.59,-25.96,2024,8,2024-08-01,0.085581,-6770.172683,1851,True
Maputo,Mozambique,32.59,-25.96,2024,9,2024-09-01,0.098037,51.361655,886,True
Maputo,Mozambique,32.59,-25.96,2024,10,2024-10-01,-0.417579,44.676334,990,True
Maputo,Mozambique,32.59,-25.96,2024,11,2024-11-01,-0.526,32.460993,654,False
Maputo,Mozambique,32.59,-25.96,2024,12,2024-12-01,-0.526203,30.306019,217,False
Beira,Mozambique,34.84,-19.84,2018,1,2018-01-01,,,45,False
Beira,Mozambique,34.84,-19.84,2018,2,2018-02-01,,,0,False
Beira,Mozambique,34.84,-19.84,2018,3,2018-03-01,,,0,False
Beira,Mozambique,34.84,-19.84,2018,4,2018-04-01,,,2,False
Beira,Mozambique,34.84,-19.84,2018,5,2018-05-01,,,15,False
Beira,Mozambique,34.84,-19.84,2018,6,2018-06-01,-1.187932,,66,False
Beira,Mozambique,34.84,-19.84,2018,7,2018-07-01,-1.096562,24.258033,105,True
Beira,Mozambique,34.84,-19.84,2018,8,2018-08-01,-0.795564,-16624.782515,2684,True
Beira,Mozambique,34.84,-19.84,2018,9,2018-09-01,-0.644486,-290512.974612,4830,True
Beira,Mozambique,34.84,-19.84,2018,10,2018-10-01,-0.965177,33.118497,1182,True
Beira,Mozambique,34.84,-19.84,2018,11,2018-11-01,-0.873111,-8932.840069,822,False
Beira,Mozambique,34.84,-19.84,2018,12,2018-12-01,-1.078395,26.267633,78,False
Beira,Mozambique,34.84,-19.84,2019,1,2019-01-01,-1.139362,24.056787,2,False
Beira,Mozambique,34.84,-19.84,2019,2,2019-02-01,-1.241356,23.9954,9,False
Beira,Mozambique,34.84,-19.84,2019,3,2019-03-01,-1.19063,22.839353,4,False
Beira,Mozambique,34.84,-19.84,2019,4,2019-04-01,-1.409356,24.715831,4,False
Beira,Mozambique,34.84,-19.84,2019,5,2019-05-01,-1.447555,23.40997,19,False
Beira,Mozambique,34.84,-19.84,2019,6,2019-06-01,-1.398509,24.169774,59,False
Beira,Mozambique,34.84,-19.84,2019,7,2019-07-01,-1.409583,26.662426,647,True
Beira,Mozambique,34.84,-19.84,2019,8,2019-08-01,-1.211703,32.69944,1718,True
Beira,Mozambique,34.84,-19.84,2019,9,2019-09-01,-0.987088,41.541759,2943,True
Beira,Mozambique,34.84,-19.84,2019,10,2019-10-01,-0.854107,45.312468,3524,True
Beira,Mozambique,34.84,-19.84,2019,11,2019-11-01,-1.258153,37.477639,960,False
Beira,Mozambique,34.84,-19.84,2019,12,2019-12-01,-1.39561,26.549745,188,False
Beira,Mozambique,34.84,-19.84,2020,1,2020-01-01,-1.43958,26.623833,55,False
Beira,Mozambique,34.84,-19.84,2020,2,2020-02-01,-1.451647,28.149381,3,False
Beira,Mozambique,34.84,-19.84,2020,3,2020-03-01,-1.633612,27.796378,15,False
Beira,Mozambique,34.84,-19.84,2020,4,2020-04-01,-1.608223,26.281903,6,False
Beira,Mozambique,34.84,-19.84,2020,5,2020-05-01,-1.659079,25.674658,65,False
Beira,Mozambique,34.84,-19.84,2020,6,2020-06-01,-1.592586,27.110048,173,False
Beira,Mozambique,34.84,-19.84,2020,7,2020-07-01,-1.648531,27.209907,1149,True
Beira,Mozambique,34.84,-19.84,2020,8,2020-08-01,-1.246709,38.739909,1750,True
Beira,Mozambique,34.84,-19.84,2020,9,2020-09-01,-1.053959,46.851747,2383,True
Beira,Mozambique,34.84,-19.84,2020,10,2020-10-01,-1.245385,48.005419,1028,True
Beira,Mozambique,34.84,-19.84,2020,11,2020-11-01,-1.523737,39.622815,1078,False
Beira,Mozambique,34.84,-19.84,2020,12,2020-12-01,-1.495508,28.685398,32,False
Beira,Mozambique,34.84,-19.84,2021,1,2021-01-01,-1.597648,24.881178,1,False
Beira,Mozambique,34.84,-19.84,2021,2,2021-02-01,-1.723093,24.307896,0,False
Beira,Mozambique,34.84,-19.84,2021,3,2021-03-01,-1.864507,26.516041,4,False
Beira,Mozambique,34.84,-19.84,2021,4,2021-04-01,-1.916942,22.975598,2,False
Beira,Mozambique,34.84,-19.84,2021,5,2021-05-01,-2.021103,24.253883,18,False
Beira,Mozambique,34.84,-19.84,2021,6,2021-06-01,-1.986272,25.37254,49,False
Beira,Mozambique,34.84,-19.84,2021,7,2021-07-01,-0.519125,26.570204,256,True
Beira,Mozambique,34.84,-19.84,2021,8,2021-08-01,-0.188651,35.622089,1040,True
Beira,Mozambique,34.84,-19.84,2021,9,2021-09-01,-0.011254,42.937213,2754,True
Beira,Mozambique,34.84,-19.84,2021,10,2021-10-01,-0.00758,44.179704,1855,True
Beira,Mozambique,34.84,-19.84,2021,11,2021-11-01,-0.194035,39.287822,850,False
Beira,Mozambique,34.84,-19.84,2021,12,2021-12-01,-0.417566,31.779883,922,False
Beira,Mozambique,34.84,-19.84,2022,1,2022-01-01,-0.579952,23.887671,37,False
Beira,Mozambique,34.84,-19.84,2022,2,2022-02-01,-0.481231,22.15814,29,False
Beira,Mozambique,34.84,-19.84,2022,3,2022-03-01,-0.564277,25.300924,38,False
Beira,Mozambique,34.84,-19.84,2022,4,2022-04-01,-0.523681,24.661377,5,False
Beira,Mozambique,34.84,-19.84,2022,5,2022-05-01,-0.456153,24.497315,4,False
Beira,Mozambique,34.84,-19.84,2022,6,2022-06-01,-0.57711,23.531107,9,False
Beira,Mozambique,34.84,-19.84,2022,7,2022-07-01,-0.42829,24.695302,28,True
Beira,Mozambique,34.84,-19.84,2022,8,2022-08-01,-0.255862,32.10855,892,True
Beira,Mozambique,34.84,-19.84,2022,9,2022-09-01,-0.091446,41.466662,2304,True
Beira,Mozambique,34.84,-19.84,2022,10,2022-10-01,-0.102837,47.397751,1090,True
Beira,Mozambique,34.84,-19.84,2022,11,2022-11-01,-0.437826,34.601117,298,False
Beira,Mozambique,34.84,-19.84,2022,12,2022-12-01,-0.462438,26.059518,26,False
Beira,Mozambique,34.84,-19.84,2023,1,2023-01-01,-0.578917,23.232782,38,False
Beira,Mozambique,34.84,-19.84,2023,2,2023-02-01,-0.602251,25.493128,18,False
Beira,Mozambique,34.84,-19.84,2023,3,2023-03-01,-0.619192,26.319216,0,False
Beira,Mozambique,34.84,-19.84,2023,4,2023-04-01,-0.580106,23.516538,7,False
Beira,Mozambique,34.84,-19.84,2023,5,2023-05-01,-0.562933,25.126662,14,False
Beira,Mozambique,34.84,-19.84,2023,6,2023-06-01,-0.31519,27.147611,193,False
Beira,Mozambique,34.84,-19.84,2023,7,2023-07-01,-0.484497,25.964768,122,True
Beira,Mozambique,34.84,-19.84,2023,8,2023-08-01,-0.193575,32.158116,1113,True
Beira,Mozambique,34.84,-19.84,2023,9,2023-09-01,0.139052,44.563284,2022,True
Beira,Mozambique,34.84,-19.84,2023,10,2023-10-01,-0.061299,41.949971,747,True
Beira,Mozambique,34.84,-19.84,2023,11,2023-11-01,-0.389779,37.843895,297,False
Beira,Mozambique,34.84,-19.84,2023,12,2023-12-01,-0.453208,31.48105,153,False
Beira,Mozambique,34.84,-19.84,2024,1,2024-01-01,-0.56436,25.578592,25,False
Beira,Mozambique,34.84,-19.84,2024,2,2024-02-01,-0.565425,24.645702,11,False
Beira,Mozambique,34.84,-19.84,2024,3,2024-03-01,-0.610256,24.236558,9,False
Beira,Mozambique,34.84,-19.84,2024,4,2024-04-01,-0.560537,24.809682,7,False
Beira,Mozambique,34.84,-19.84,2024,5,2024-05-01,-0.511024,25.776058,17,False
Beira,Mozambique,34.84,-19.84,2024,6,2024-06-01,-0.487911,27.980958,171,False
Beira,Mozambique,34.84,-19.84,2024,7,2024-07-01,-0.208088,33.670993,638,True
Beira,Mozambique,34.84,-19.84,2024,8,2024-08-01,-0.022977,38.664319,958,True
Beira,Mozambique,34.84,-19.84,2024,9,2024-09-01,0.051524,51.909291,1315,True
Beira,Mozambique,34.84,-19.84,2024,10,2024-10-01,-0.25755,53.464104,615,True
Beira,Mozambique,34.84,-19.84,2024,11,2024-11-01,-0.443617,38.044989,164,False
Beira,Mozambique,34.84,-19.84,2024,12,2024-12-01,-0.398885,31.291961,320,False
Nampula,Mozambique,39.26,-15.12,2018,1,2018-01-01,,,0,False
Nampula,Mozambique,39.26,-15.12,2018,2,2018-02-01,,,11,False
Nampula,Mozambique,39.26,-15.12,2018,3,2018-03-01,,,1,False
Nampula,Mozambique,39.26,-15.12,2018,4,2018-04-01,,,0,False
Nampula,Mozambique,39.26,-15.12,2018,5,2018-05-01,,,16,False
Nampula,Mozambique,39.26,-15.12,2018,6,2018-06-01,-1.276543,,68,False
Nampula,Mozambique,39.26,-15.12,2018,7,2018-07-01,-1.026852,-37424.031171,499,True
Nampula,Mozambique,39.26,-15.12,2018,8,2018-08-01,-0.926535,-732.200838,3052,True
Nampula,Mozambique,39.26,-15.12,2018,9,2018-09-01,-0.85834,-32606.305424,5464,True
Nampula,Mozambique,39.26,-15.12,2018,10,2018-10-01,-0.945304,-19455.414563,1867,True
Nampula,Mozambique,39.26,-15.12,2018,11,2018-11-01,-0.940429,-192315.166588,655,False
Nampula,Mozambique,39.26,-15.12,2018,12,2018-12-01,-1.083872,27.42354,64,False
Nampula,Mozambique,39.26,-15.12,2019,1,2019-01-01,-1.179072,24.828117,6,False
Nampula,Mozambique,39.26,-15.12,2019,2,2019-02-01,-1.241313,24.962244,13,False
Nampula,Mozambique,39.26,-15.12,2019,3,2019-03-01,-1.262906,-65928.81122,6,False
Nampula,Mozambique,39.26,-15.12,2019,4,2019-04-01,-1.326866,24.961182,4,False
Nampula,Mozambique,39.26,-15.12,2019,5,2019-05-01,-1.311028,25.03098,11,False
Nampula,Mozambique,39.26,-15.12,2019,6,2019-06-01,-1.382909,23.928759,40,False
Nampula,Mozambique,39.26,-15.12,2019,7,2019-07-01,-1.434242,25.582758,328,True
Nampula,Mozambique,39.26,-15.12,2019,8,2019-08-01,-1.25994,31.022119,3444,True
Nampula,Mozambique,39.26,-15.12,2019,9,2019-09-01,-1.050307,42.256389,4295,True
Nampula,Mozambique,39.26,-15.12,2019,10,2019-10-01,-1.226365,40.869474,2400,True
Nampula,Mozambique,39.26,-15.12,2019,11,2019-11-01,-1.289193,37.824248,411,False
Nampula,Mozambique,39.26,-15.12,2019,12,2019-12-01,-1.368577,26.667046,52,False
Nampula,Mozambique,39.26,-15.12,2020,1,2020-01-01,-1.394727,29.370403,0,False
Nampula,Mozambique,39.26,-15.12,2020,2,2020-02-01,-1.495603,27.720638,2,False
Nampula,Mozambique,39.26,-15.12,2020,3,2020-03-01,-1.551333,27.352426,0,False
Nampula,Mozambique,39.26,-15.12,2020,4,2020-04-01,-1.599078,27.321671,10,False
Nampula,Mozambique,39.26,-15.12,2020,5,2020-05-01,-1.585617,27.774352,117,False
Nampula,Mozambique,39.26,-15.12,2020,6,2020-06-01,-1.577794,26.734476,412,False
Nampula,Mozambique,39.26,-15.12,2020,7,2020-07-01,-1.583618,27.068666,1963,True
Nampula,Mozambique,39.26,-15.12,2020,8,2020-08-01,-1.427078,32.363869,4204,True
Nampula,Mozambique,39.26,-15.12,2020,9,2020-09-01,-1.422818,38.850924,4378,True
Nampula,Mozambique,39.26,-15.12,2020,10,2020-10-01,-1.37304,45.315623,1419,True
Nampula,Mozambique,39.26,-15.12,2020,11,2020-11-01,-1.534669,38.086068,408,False
Nampula,Mozambique,39.26,-15.12,2020,12,2020-12-01,-1.616776,28.303293,92,False
Nampula,Mozambique,39.26,-15.12,2021,1,2021-01-01,-1.696625,24.767358,87,False
Nampula,Mozambique,39.26,-15.12,2021,2,2021-02-01,-1.704284,25.931961,11,False
Nampula,Mozambique,39.26,-15.12,2021,3,2021-03-01,-1.769758,-2407.555174,9,False
Nampula,Mozambique,39.26,-15.12,2021,4,2021-04-01,-1.796244,24.684652,0,False
Nampula,Mozambique,39.26,-15.12,2021,5,2021-05-01,-1.854088,24.668982,4,False
Nampula,Mozambique,39.26,-15.12,2021,6,2021-06-01,-1.915116,26.175576,16,False
Nampula,Mozambique,39.26,-15.12,2021,7,2021-07-01,-0.569183,25.53065,86,True
Nampula,Mozambique,39.26,-15.12,2021,8,2021-08-01,-0.378898,32.071778,1342,True
Nampula,Mozambique,39.26,-15.12,2021,9,2021-09-01,-0.23297,39.256119,4322,True
Nampula,Mozambique,39.26,-15.12,2021,10,2021-10-01,-0.211265,41.197685,3244,True
